3,10,I360,THEN CENTS CAN SITE ARE CENTS SUN
3,10,I240,THAT SITE TRAP PROGRAM RONS IT
3,10,I060,THE CAST THEN TOM TO THAT MOMENT CENTS
3,10,base,SITE GAS PROGRAM OUT ARE SET GOT CENTS GAS
3,10,B060,TWICE INTO TRAP ITS INTO ITS
3,10,B240,SET TOO SOULS TO SET ITS
3,10,B360,SET RAIN GOT GAS GOT GOT GOT RONS
3,10,B480,TO THEN CENTS YOGURT DONT SUN
3,10,B600,THEN INTO OUTER GETS
3,10,B720,HER HIGH GOT TRAP RUNS SOULS GOT GO TRAP ENTER GETS
3,10,B840,THAT THAT GOT GOT CAST
3,10,jumble,ITS GETS THAT GREEN CAST AROUND ITS PATIENT SET
3,11,I840,ITS GETS ITS DRY BEST ITS
3,11,I720,THIS THEY VERY IRIS BEST ITS YOU FIRST THE
3,11,I600,EAT THEY RISE EAT
3,11,I480,THIS EIGHT ITS OUT GAS JUST
3,11,I360,THAT THERE SIDES TEA EYES
3,11,I240,THIS THERE EYES
3,11,I060,THIS VERY ITS IRIS
3,11,base,HEADS ITS GAS ITS SUN RISE
3,11,B060,THIS ARE OUT
3,11,B240,THIS HERE OUT OUT YOU OUT
3,11,B360,EYE OUT TESTS YOU OUT JUST
3,11,B480,THEN THESE HER THE THE GETS
3,11,B600,EYE THIS HIS HERE YOU YOU OUT
3,11,B720,EAT RAIN THERE IRIS TESTS DRY ARE GETS
3,11,B840,EAT HER THERE HER GETS EAT ITS EAT MISS
3,11,jumble,THAT THERE EAT
3,12,I840,AN EACH ONE AN NOT
3,12,I720,NO DUTCH CAN SOUND RUNS
3,12,I600,THAT INTO INTO DUTCH CAST THOSE
3,12,I480,NOT ITS ANY EACH CAN RONS ITS
3,12,I360,AN DUTCH THIS ONCE
3,12,I240,NO ITS NO LINES GONE SOUND RONS ITS
3,12,I060,NOT NOT MUCH OUR ITS
3,12,base,NOT NOT CATCH DUTCH NOT ITS
3,12,B060,NOT NEAR CENTS ONCE EACH RONS
3,12,B240,NOT WATERS CAN'T NOT NOT COST NEAR ITS
3,12,B360,NOT DUTCH NEED STUNG RONS
3,12,B480,AT THAT THIS CATCH THE ITS ITS THIS
3,12,B600,HOME OUTER CAST ONCE MUCH THIS
3,12,B720,NOT NOT NOT CAMPING ANY EACH THIS
3,12,B840,ITS NOT IDEAL CENTS ANY CATCH LONG STUNG THIS THIS
3,12,jumble,CAN ONLY
3,13,I840,SITE GAS GAS SMILING RAIN
3,13,I720,SITE CASES CASES SITE ACTION
3,13,I600,RISE SEE CASES SEE HIS RAIN OCEAN
3,13,I480,SET GREYING GAS SEE HIS CAN
3,13,I360,SITE SEE HIS WENT HEAR CAST HEAR
3,13,I240,SITE SEE RISE HIS GAS RAIN
3,13,I060,SITE ONCE
3,13,base,SITE CAST ONCE CAUSES SET ITS ANGRY HAIR RISE
3,13,B060,SITE GREETED CAST GAS CAUSES RISE SET ITS RAIN LIKE RISE RAIN
3,13,B240,SITE GREETED RUNS SEE HIS CAST AGREE
3,13,B360,SET SITE RISE CAST RISE HIS USING LINES RAIN
3,13,B480,GAS RISE RUNS SEE CASES RISE ITS USING LOADS RAIN
3,13,B600,EAT RISE CAST SET RISE ITS USING LATER RAIN
3,13,B720,HIS RISE SITE CASES HIS HIS RAIN HIS RAIN
3,13,B840,THEN SITE EAT ITS USING RAIN
3,13,jumble,COME GONE YOU ONCE COULD YOUNG BUS ON CAN
3,14,I840,HER REAL SITE WIRE AN GREASING LARGE HER
3,14,I720,IN MEN LINE LIMIT GREASING MAN LINE IN
3,14,I600,AN REAL AN RISE GARAGE MEAN
3,14,I480,OR OR OR LARGE OR
3,14,I360,AN REAL AN RAIN LARGE HERE
3,14,I240,HIGH AN TWICE AN LARGE HERE
3,14,I060,EAT GAS AREA LARGER REAL
3,14,base,HER RISE GREASING HER
3,14,B060,AN GAS GREASING HIGH HERE
3,14,B240,IN ONE RAIN HIGH
3,14,B360,ONE IRIS THEN HIGH
3,14,B480,GAS LET AN THING LET GREASING ONE HIGH
3,14,B600,ARE SET HIGH TREES SET GREYING GARAGE HERE
3,14,B720,TEA IRIS RISE RISE RAIN LARGE HERE
3,14,B840,WITH BIG WENT WENT GREYING LIGHT HAND CAN
3,14,jumble,HIGH AN AN LINE USING THERE AN LARGE WANT
3,15,I840,TAKE LINES
3,15,I720,TAKE SET EAT
3,15,I600,YEAR JUST RUNS YOU
3,15,I480,TREES EYES
3,15,I360,EAT TRIM
3,15,I240,TAKES OUT TESTS
3,15,I060,RUNS
3,15,base,TAKES RUNS
3,15,B060,ITS
3,15,B240,EAT
3,15,B360,EAT YOUR RONS RUNS
3,15,B480,GAS YET RUNS RUNS
3,15,B600,EAT
3,15,B720,TEA TAKE EYE RUNS RUNS
3,15,B840,EAT CAUSES EYES
3,15,jumble,NOT TESTS YET
3,16,I840,SEE STORE DO YOUR DO
3,16,I720,HEADS SOUND GOOD DO
3,16,I600,ADD STORE DARK DO DO GETS DO DO
3,16,I480,YOGURT DOOR YOUR
3,16,I360,HEADS YOGURT DOOR YOUNG HARD
3,16,I240,HIGH STORE TOOK YOUR GONE
3,16,I060,DO TODD GOOD YOUR DO
3,16,base,DO HERE ROSE SOUND CRAFT TOOK YOUR
3,16,B060,OR GREATLY DOOR YOUR
3,16,B240,STORE GREATLY DOOR YOUNG OR
3,16,B360,DO DO DO ROSE SOUND TODD YOUR
3,16,B480,DO DO YOGURT DARK DOOR YOUR DO
3,16,B600,DO HARD SOUND DRAW DOOR YOUR
3,16,B720,DO EDGES SOUND DOOR YOUR
3,16,B840,TOO HEAD STORE DOOR YOUR
3,16,jumble,EDGES YOUR TOOK YOUR GETS SO
3,17,I840,HUGE GOT GREETED DRY
3,17,I720,WERE LET DRENCHED GOT
3,17,I600,WERE LIGHT PLACED GAS TEA
3,17,I480,WENT BIG ENTER DRY GAS
3,17,I360,WENT GO DRENCHED HER GOING WORD GO GAS
3,17,I240,HER OUR GREATLY
3,17,I060,BIG WHAT DRENCHED ENTRY HER HEAD
3,17,base,BIG LET TEA
3,17,B060,WERE LONG BRING
3,17,B240,WIRE LET
3,17,B360,HER HER OUR DRY CRAB
3,17,B480,BIG BIG RUNS PLACED HER MORNING
3,17,B600,WERE LIGHT GREETED ENTER BIG DRY
3,17,B720,HER WENT GOT GOING AREA CRAB
3,17,B840,THEY WERE OUR GREETED BIG HEAD
3,17,jumble,THING OR AGREE AREA
3,18,I840,EAT CANTEEN INTO EAT IRIS LINES
3,18,I720,HAND IN IDEAL
3,18,I600,IT'S RISE EAT EAT EAT EYE
3,18,I480,AND ONCE NO ANY GETS OUTER
3,18,I360,EAT IRIS TEA EAT EAT ONE
3,18,I240,HAND ATE AN NEAR
3,18,I060,NOT ONCE ITS WANT ITS EYES
3,18,base,THAT DIED ITS THAT NEW ITS LINE NEAR
3,18,B060,HIS ENTER RISE TAKES ITS LATER
3,18,B240,DONT NEED INTO ONLY ON LINES
3,18,B360,HIS IRIS ANY IRIS EYES
3,18,B480,GAS WANT
3,18,B600,HIS HIS IRIS ANY ITS IN
3,18,B720,HER HOLE ONCE SEVERE
3,18,B840,THIS HIS FUTURE RISE RISE SAY SAY
3,18,jumble,ANY IRIS ONLY ANY INTO LINES
3,19,I840,LOT LOT LOT LOT AN
3,19,I720,THIS LOT LOT ON DENSE LOST ATE GAS ON
3,19,I600,LOT LOT LOST LOT LET LOST LOT CAN
3,19,I480,HAIR LONG ATE RUNS USED GAS ONE ATE
3,19,I360,OUT LOT OUT DENSE OUT GIANT ON GOT
3,19,I240,ATE LOOKED ATE DENSE GAS LOT
3,19,I060,LOT LOT LOST LOT LET WASN'T LAY
3,19,base,NOT LOST WANT GIANT DOESN'T GIANT AT
3,19,B060,THAT HAS LOOKED THAT THAT ALSO LOT
3,19,B240,GAS LOST LOT LOT GAS
3,19,B360,AS AS LOSE GAS GAS LOSE GAS
3,19,B480,GAS LOT LOST LOT LET LOST GAS GAS
3,19,B600,HAS LAY LAY CAST THEN CAST CAST LOT
3,19,B720,HOT HOT LOT LOT GOT OUT GOING LOST OUT GIANT ONE
3,19,B840,HAS LOT ALL LOST ALL LAY LOST GAS
3,19,jumble,TEA LONG ATE THING ONE ONE WANT
3,20,I840,TEA DUTCH TIM STORE THE TIMES CENTS
3,20,I720,THAT STORE EAT THAT THIS SUCH ITS STRAIN EAT JUST THESE
3,20,I600,THAT THE SHE JUICE STORE THE CASES THE
3,20,I480,HOT SET JUICE STORE THAT
3,20,I360,SET SET JUICE SUCH THEN USED LISTED THESE
3,20,I240,USED SUN JUICE ON RONS AGREE GETS
3,20,I060,UP ITS SUCH EAT MASTERS
3,20,base,SUCH OCEAN CAN LET THESE
3,20,B060,THIS ATE THAT SEE HERE CAN TWICE ATE
3,20,B240,THAT SET SUCH OCEAN LET LET TESTS
3,20,B360,AT THAT SET BIRTH THEN EAT BEST TESTS
3,20,B480,TO TAKE SURE TWICE TESTS
3,20,B600,TO SET GETS JUICE ITS SCALP ITS DIED TESTS
3,20,B720,THE TAKE SURE OCEAN TEA SITE TREES
3,20,B840,THAT ATE SUN JUST ADVICE TESTS
3,20,jumble,THE SEE JUICE THING JUICE THERE
3,21,I840,SITE GREEN EYE SITE THEIR THE
3,21,I720,SITE TEA GREEN YET SITE THERE YET ATE
3,21,I600,SITE TEA GREEN SET RISE THEIR SEE INTO THIRTY ATE
3,21,I480,SITE TEA GREEN SITE THEIR HE
3,21,I360,TEA TEA AGREE EYE SITE ARE ATE
3,21,I240,INTO ATE WROTE IT RISE WIRE TOP
3,21,I060,SET ARE ARE THERE IRIS HERE SEE ALSO
3,21,base,TEA TEA TEA IRIS TEA GIANT SITE ATE
3,21,B060,IN EAT GREEN RISE GREEN RAIN RISE ARE
3,21,B240,SITE GREEN SET RISE THEIR YET GIANT SITE ATE
3,21,B360,ITS TEA GREATLY YET SITE YEAR SEE
3,21,B480,HER EAT GREEN SET RISE THEIR EAT MEN
3,21,B600,SITE GREEN YET SITE THEIR YET INTO DIED ROLL
3,21,B720,THE SITE TEA AGREE YET SITE GONE LINE SITE TEA LET
3,21,B840,THEN SET EAT GREEN GETS THERE RAIN
3,21,jumble,GOT ALL GOLD GO GO AREA ALL
3,22,I840,CRAB GOLD GOLD LOOK OR GOT
3,22,I720,OR GREETED OR GOT
3,22,I600,CATCH GOOD EACH OUR GOT
3,22,I480,GOT GOT
3,22,I360,CAN GOT GOT RAIN
3,22,I240,CENTS EAT AREA GETS THAT OR
3,22,I060,GOT GOT BIT
3,22,base,ONCE GOOD GOT GOT GOT GOING
3,22,B060,CATCH DOOR AGREE GOT AREA CRAFT OR
3,22,B240,CLAY GOOD GOOD RAIN
3,22,B360,TEA EACH GOT GOT RAIN
3,22,B480,GOT GOT COST GOOD HARD OR
3,22,B600,GOT CENTS GOT AGREE OR
3,22,B720,GOT OUT THAT
3,22,B840,THAT CAST CAST GOT AREA AREA GOT RAIN
3,22,jumble,GOT GOLD LIVE GAVE GOT OUT
3,23,I840,SITE ITS ITS TWICE GENTLY NEED THEY INTO WENT LINE LATER ITS
3,23,I720,SITE ITS TWICE CAST DENSE INTO DENSE HIS INTO GIANT WANT LATER NOT
3,23,I600,THIS ITS TWICE COMES ENTER SILKY THING THEN THEN INTO STORE NONE GETTING
3,23,I480,IN CASES THINK SUN HUNG STORE INTO SET BROTHER
3,23,I360,ITS REALISTIC EYES DENSE INTO GIANT GREEN
3,23,I240,SITE NOT NOT STORE INTO SET
3,23,I060,GIANT THINK GENTLY SITE SITE NEAR
3,23,base,SITE THIS TIME THEN DONT TEA INTO GETS MANS SOCIAL ONE
3,23,B060,GIANT ITS RAIN INTO IT'S DANNY OTHERS
3,23,B240,ITS TEETH IRIS THINK SET TEA INTO SHUT LINE
3,23,B360,INTO RUNS IN INTO ONE SUN GIANT
3,23,B480,IS INTO ITS INTO NOT HIS INTO GIANT WANT
3,23,B600,ITS TIDES TWICE THING TEA ARE LATER
3,23,B720,IN INTO DONT IRIS TWICE NEED SUN INTO GIANT CAN
3,23,B840,THEN INTO THIS SUN INTO HAND SUN SHUT MANY ENTER
3,23,jumble,THAT NOT LINES TEA ITS CHANCE TEA SOCIAL GREATLY
3,24,I840,IRIS CHAIN COME YET TIME TIME COST EYE
3,24,I720,SITE OCEAN NOT YET EIGHT
3,24,I600,ITS SET MORE SET EAT EAT
3,24,I480,IT CATCH THEN CHOSE THAT EIGHT AT SAID DONT
3,24,I360,IRIS RAIN ARE ARE LIGHT LET CLAY
3,24,I240,IT NOT SET EIGHT NONE
3,24,I060,IT'S MEAN SOME SET LIMIT SO
3,24,base,ITS IT NOT EIGHT SITE LONG
3,24,B060,HIGH IT THAT EIGHT IT
3,24,B240,TOO YOU THING COULD YOUNG EIGHT YET YOU
3,24,B360,IT FEET SET SITE EAT
3,24,B480,GOT IT LIKE NOT SITE
3,24,B600,TOO YET SAY ALSO YOUNG LIGHT SITE
3,24,B720,NOT ATE IT SHOOK DOLLAR LIGHT NOT LOT
3,24,B840,THAT IT FEET SET CAST EAT SET LIGHT SET SET DONT
3,24,jumble,IT'S ALIEN CLAY SAY SET SEE SAY
3,25,I840,SAY WATER TOO YET
3,25,I720,ITS WASTE
3,25,I600,IS ITS WAS IS SITE LAY THIS IS ITS
3,25,I480,IT HIS SITE IT TOOK ITS
3,25,I360,ITS WASTE SET
3,25,I240,SAY EYES YOUNG USING
3,25,I060,ALSO STAYED THIS RONS
3,25,base,YET WASTE ITS
3,25,B060,ITS
3,25,B240,OUT ITS
3,25,B360,IS TESTS ITS YOUNG
3,25,B480,IS IS ITS RAIN TRIM SITE
3,25,B600,HIS ITS SITE TOO
3,25,B720,SHE SAW SAY WASTE MUCH ESSAY
3,25,B840,THIS SAY WASTE ITS SAY
3,25,jumble,ITS TOO CAST
3,26,I840,IT'S SUN ITS WROTE TOM
3,26,I720,IT'S HORSE RISE SOFT
3,26,I600,IRIS LISTED SUN ROSE ITS GIANT
3,26,I480,IRIS THOSE ITS ITS IN
3,26,I360,IT'S MUCH MUST TIM MUST
3,26,I240,IRIS THINK LOST SUN LINE RONS THIS ITS ITS TOO
3,26,I060,IRIS SUCH RONS INTO GAS
3,26,base,IT'S SUCH TESTS ITS MUST GROOM
3,26,B060,SITE IN USING RAIN THESE LINE IN
3,26,B240,THIS SUCH MUST SAID
3,26,B360,ONE IRIS LINE TESTS
3,26,B480,ON INTO MANS ON SUN
3,26,B600,HIS SITE ITS MUST ROAST SITE FIRST
3,26,B720,HIS IRIS SITE SUN THOSE LINES TO
3,26,B840,ITS SITE IN MAN RONS SUN MANS LINES IN
3,26,jumble,IT'S NOT SUN ELSE THAT
3,27,I840,HAS GAS THAT THAT THAT TEA
3,27,I720,THE AT THAT SEE ATE TAKE TEETH
3,27,I600,THAT THERE THAT ARE THAT
3,27,I480,THE HERE TEA TEA TEA
3,27,I360,THE IRIS TEA TEA SET
3,27,I240,HER ITS TEA SITE
3,27,I060,HER ITS THERE ARE SITE
3,27,base,TEA ITS TEA TEA HEADS
3,27,B060,THE TEA TEETH TEA TEETH
3,27,B240,THE GAS EAT THAT SET TODAYS
3,27,B360,HEAD HERE ONCE TEA THAT
3,27,B480,GOT GIVE THERE THAT EAT
3,27,B600,ARE HARD ITS THEY HERE TREES ARE
3,27,B720,THE THE HERE THAT HEADS SHE
3,27,B840,THEY THE ITS THAT GETS
3,27,jumble,THE THERE THEY ATE TOO ITS
3,28,I840,HIS IS RISE HIS TESTS HIS IS
3,28,I720,HIS SET RISE HIS ITS
3,28,I600,HIS IS THIS IS IS IS HIS
3,28,I480,IS TESTS ITS
3,28,I360,SO TREES ITS TESTS SOULS
3,28,I240,ITS ITS TESTS HIS ITS
3,28,I060,RISE TIME RISE HIS HIS
3,28,base,ITS RISE ITS ITS ITS
3,28,B060,ITS ITS ITS ITS
3,28,B240,TESTS IS TESTS SIDES
3,28,B360,RISE ITS ITS
3,28,B480,HIS ITS ITS ITS
3,28,B600,TESTS IRIS
3,28,B720,HIS THE RISE HERE RISE
3,28,B840,ITS THIS ITS ITS TESTS ITS
3,28,jumble,IS IRIS IS HIS
4,1,I840,WASTE SET USED SET
4,1,I720,ATE YOGURT YET OUT JUST YET YET
4,1,I600,ONE SET BEST NEED
4,1,I480,SAY ADULT ATE THAT
4,1,I360,THESE ONE
4,1,I240,ATE CAN'T TIME ATE OUT THAT ADD
4,1,I060,AND ON TIDES ON NEED
4,1,base,OUT USING OUT THAT AND
4,1,B060,NOT ON TIDES ONE
4,1,B240,NOTHING ON ON ON CAN
4,1,B360,NEAR NOTHING UTMOST ON MUSIC AND
4,1,B480,ENTER IRIS EATING ROAST AND
4,1,B600,HOT AREA GOING ON ON REAL
4,1,B720,NOTHING ON ON ONE BEST CAN
4,1,B840,TRAP EATING ON LOSE ATE ADULT ATE NEED
4,1,jumble,NOT THING WANT ONE CAN
4,2,I840,TEA YOGURT LOOKED RONS THAT HAS
4,2,I720,CENTS TAKES OTHER HAS LOT
4,2,I600,TO ITS TOO TAKES NOT
4,2,I480,TO INTO TOOK TO TOO
4,2,I360,ITS ITS NOT THIS THOSE
4,2,I240,LOT INTO LOOKED TAKE THIS RONS
4,2,I060,RUNS
4,2,base,CATCH LOT LOT ITS
4,2,B060,ATE TEA TO TO
4,2,B240,CATCH INTO LOOKED ITS
4,2,B360,TEA LOT THAT LOOKED TOO LOSE TOO TOO
4,2,B480,ITS WAS ITS ITS ITS LOST ITS LOSE THIS THIS
4,2,B600,GETS ITS INTO TOOK TOO INTO TAKES
4,2,B720,NOTHING TO ITS THAT LOST LET ITS
4,2,B840,THIS CATCH LOOK LOT LOSE ITS ITS
4,2,jumble,CATCH LOT HOLE THAT THIS
4,3,I840,TOO
4,3,I720,HOT NOT TOO
4,3,I600,WATERS EATING TOO
4,3,I480,NOT
4,3,I360,ITS ITS ITS TEA IT
4,3,I240,SO
4,3,I060,TOO
4,3,base,ITS HIS THIS TOO
4,3,B060,TOO TOO
4,3,B240,HOT TOO TOO
4,3,B360,AS
4,3,B480,NO TOO
4,3,B600,GAS THAT TIMES AS
4,3,B720,HAS THAT TOO
4,3,B840,HAS OUT
4,3,jumble,TO
4,4,I840,TOO SOULS ITS GONE USING COST MOUSE
4,4,I720,HOT YOUR SITE GONE GOT ONE LOST HOT
4,4,I600,HOT HORSE GOING GAS OUT BOTH
4,4,I480,HOT LOSE GOING GOT GOT GAS
4,4,I360,HOT SOULS SO GOING GOT LOST HOT
4,4,I240,ITS OUTER USING THOSE GOT BOTH
4,4,I060,SO HORSE SO GAS TESTS RONS
4,4,base,SO LOSE USING SO
4,4,B060,ITS MOUSE USING GOT HOT
4,4,B240,ON LOSE GONE LINES GOT
4,4,B360,GOT LOSE GOING LOST HIS
4,4,B480,ONE HOT HORSE YOUNG ITS LOSE
4,4,B600,ONE ONE USING RONS LOST
4,4,B720,TOO HOT IS GOING YOU GAS HOT
4,4,B840,GOT GOT LOSE GONE GAS LOST HOT
4,4,jumble,SO HORSE GOING ONE USED GOT
4,5,I840,MEN EATING GONE GAS GOT GOT
4,5,I720,GO GOT GOING GOT GIVES GAS GAS GOT
4,5,I600,GO GO EATING GONE GO GO GOT
4,5,I480,GO GONE GOT GOT
4,5,I360,GO GO GOT EATING GOT GOT GOT
4,5,I240,GO GO GO LINES GO
4,5,I060,GO GOT GOING GO GONE GAS GO GOT
4,5,base,GO LONG GIVES GAS GO
4,5,B060,GOT LINES GAS GO
4,5,B240,GOT YOUNG GOING GO GONE GO GO
4,5,B360,GO GAS GO LONG GO LINES GAS ANY
4,5,B480,GO GO EATING GO GONE GO GO
4,5,B600,GO GOT YOU GOING GONE GAS
4,5,B720,GO GO GOING GO GOING GOT GAS
4,5,B840,GO MANS GOING GAS GOT
4,5,jumble,GO GO GOING GO GONE GOT GO
4,6,I840,AT VERY TAKES LAY ONLY THEY EAT
4,6,I720,TO YOU TOO YOUR YOU STATUS TOO TOO
4,6,I600,ITS TO TAKE LAY ATE ATE
4,6,I480,ITS VERY TAKE LAY ANY LAY TEA
4,6,I360,ITS ONLY TAKE LAY THEY
4,6,I240,HOT TAKE ATE SAY TEA
4,6,I060,AT AT TAKE AT CAST ATE ATE
4,6,base,ITS ONLY THAT SAY ATE
4,6,B060,ITS LAY THEY THEY ATE
4,6,B240,TEA SAY SAY THAT
4,6,B360,ITS ATE THEY TOO EARLY TEA
4,6,B480,ATE THEY SAY ATE
4,6,B600,THE HOT TAKE TO THE THE
4,6,B720,THE TEA TAKE ATE TO TEA
4,6,B840,THE ITS YET YET YET YET YET YET
4,6,jumble,GO GOT
4,7,I840,SET SET THIS RONS SET THAT CHANCE SHUT
4,7,I720,HOT SITE GOT WHICH HOT HOT WANT THAT
4,7,I600,THAT SHE GROWN SUCH SHUT
4,7,I480,THAT SHE HOT SUCH SHE HAS SHUT
4,7,I360,HOT SHE GREEN SUCH SHUT
4,7,I240,THAT CASES GONE SUCH HARMS SHUT
4,7,I060,THE SHE CAN SUCH HE ONCE SHUT
4,7,base,SHUT SKIRTS RONS SHE OUT SHUT
4,7,B060,THAT HAS HOT HAS ONCE SUCH ONCE SHUT
4,7,B240,HOT STATUS SUCH ACROSS SHUT
4,7,B360,THAT SHE GREEN SUCH THAT
4,7,B480,CAST EYES ROSE NECTAR WROTE SHUT
4,7,B600,THAT SHE THEN SUCH THAT
4,7,B720,SHE GOT SHE GROWN SUCH GOT CHANCE GOT
4,7,B840,HOT GOT SALTED SET THAT OTHER THAT GOT GOT
4,7,jumble,HOT STORE HOT CATCH GONE THAT
4,8,I840,THEN THE THING GEORGE THEN
4,8,I720,LET HOLE EYE LET
4,8,I600,THEN ELSE VOYAGE THEN SUN
4,8,I480,THAT REAL TO TEA
4,8,I360,THAT THE ATE
4,8,I240,SITE
4,8,I060,WASTE SET SLEIGH EYE BIG WATER
4,8,base,WASTE RISE SET HE
4,8,B060,ATE RISE HOLE LARGE ONE
4,8,B240,THAT THE TEA
4,8,B360,SUN SO
4,8,B480,LET ROSE LARGE THEY LAY LET
4,8,B600,THE THE HE
4,8,B720,THE ATE THERE AS ARE
4,8,B840,THE HOLE TOFU FLAG THE
4,8,jumble,LET GOT LET
4,9,I840,NOT SET NOT WANT NOT GIANT NOT
4,9,I720,TO TO DONT TO YET INTO TO
4,9,I600,NOT NOT DRAWN NOT DONT NOT
4,9,I480,EAT EAT GIANT NOT WENT
4,9,I360,OUT EAT DONT NOT WHAT INTO NOT
4,9,I240,HOT DRAWN NOT
4,9,I060,NOT ANY BUT ANY WANT INTO
4,9,base,TO TO OUT
4,9,B060,NOT NOT DONT NOT INTO TO
4,9,B240,NOT HOT DONT NOT ONLY NONE
4,9,B360,NOT IT JOHNS NOT
4,9,B480,GOT TO EAT EAT NOT WHAT INTO EAT
4,9,B600,YET NOT YET DRAWN NOT YET INTO NOT
4,9,B720,HOT NOT ATE TO NOT NOT
4,9,B840,NOT AT NOT NOT DRAWN NOT WENT INTO
4,9,jumble,WANT ANY ANY NOT NOT
4,10,I840,TEA LET CLAY LET LAY
4,10,I720,TEA LET CRAFT LET HER
4,10,I600,GOT ARE LOT ROAST GOT HER ARE
4,10,I480,OR LOT AREA LOT ARE ARE
4,10,I360,ATE LET LET VERY
4,10,I240,HER CLAY CLAY EAT LET LAY
4,10,I060,ATE ELSE EARLY SET CAST OTHER LOT
4,10,base,AT LET YEAR ATE CAST LET
4,10,B060,THERE AREA EAT HERE RAIN
4,10,B240,CLAY CLAY CAST YET
4,10,B360,LET LET AREA LET LOST GOT LAY
4,10,B480,GOT LOT LOT WROTE CAST EAT
4,10,B600,GOT LOT ATE ROAST LOT LOT LIKE EAT
4,10,B720,GO GO LOT GROWN GOT GOT VERY
4,10,B840,HER TEA EAT REAL EAT EYE ARE
4,10,jumble,LOT LAY LOT LAY
4,11,I840,ATE GONE MOUSE LOOKED
4,11,I720,ATE SET CALF ONE GETS LOSE
4,11,I600,ITS GIFTS HIS SITE IS GONE SITE TAKES
4,11,I480,THE GETS GAS EYES
4,11,I360,ITS GONE ATE LOT LOSE LOSE
4,11,I240,THE GETS THIS HAS AS LINES LOADS
4,11,I060,TESTS LOSE LONG ITS LOSE
4,11,base,THIS LOST THAT ELSE LOOK USED ELSE
4,11,B060,ATE GETS ATE LOSE LONG USED LOOKED
4,11,B240,ATE GETS ATE HE LOSE
4,11,B360,ATE LINES TOOK SLOPES
4,11,B480,HE THOSE THE ATE ONE TAKES
4,11,B600,ATE ITS GETS ATE HIS ITS
4,11,B720,THE TOOK SEE MALE WE GIFTS TAKES
4,11,B840,THAT THOSE TAKE
4,11,jumble,SOFT PINT SOFT THING SITE ATE
4,12,I840,THESE ITS EYES TEA AS SEE
4,12,I720,THESE SEE GETS ROSE ITS SEE SUN EAT ROSE
4,12,I600,THESE EXCESS CAST GETS TOFU THIS ITS STEP PUT ITS
4,12,I480,SET SET SET SET OUT SET SHUT OUT
4,12,I360,OUT TOFU SUCH VOICE
4,12,I240,THESE THAT GETS TOFU COST ITS TEA TOO THAT TOO SET
4,12,I060,ELSE SET TUBE SEE TEA TEA ROSE
4,12,base,THESE SET GETS TOFU GETS ITS SHUT SUCH ITS
4,12,B060,COST THIS GETS THE TOFU TOO TOO SET
4,12,B240,THESE SET CAUSES SHUT OUT SHUT TOO TOO
4,12,B360,SO EYES SO EYES SUCH RONS
4,12,B480,THESE COST TOFU ITS LOSE THOSE SUCH HAS SET
4,12,B600,HAS ELSE SHUT LOSE EYES CAST TOO SEE
4,12,B720,HAS SET SET ITS SITE SUCH
4,12,B840,ITS COST YOUR SET LOSE YOUR SO HIS COST
4,12,jumble,ITS CAUSES SITE GETS EYES COW SET
4,13,I840,GOT GOT GOT GOT GOT CATCH
4,13,I720,TOO TOO MOUTH GOOD
4,13,I600,TOO INTO
4,13,I480,GOT GO
4,13,I360,JOB TOO TO TO TOO TOO
4,13,I240,OUT OUT OUT OUT STORE ROAST SHOOK EACH
4,13,I060,GOT GOT GOT GOT GOT GOT EACH
4,13,base,COST GOT OUR DUTCH
4,13,B060,TWO JOB GOT GOT GOT GOT COST CATCH
4,13,B240,EDGES GOT GOT GOT ROAST GOT CATCH
4,13,B360,GOT GOT ENTRY GOT CATCH
4,13,B480,TO GOT GOT GOT ROAST GOT BOTH
4,13,B600,SET SO GOT GOT GOT GOT
4,13,B720,GOT EDGES GOT GOT GOT GOT COST GOT DUTCH
4,13,B840,GOT OUT GOT CATCH
4,13,jumble,GOT GOT ENTRY
4,14,I840,HER OUR OUT YOUR COST SITE THAT COST OVER COST MUST OR
4,14,I720,ZONES YOUR FOR ONCE OR OR SURE OUT OR EYES
4,14,I600,OUR CENTS YOUR INTO TRAP HEAR NEAR TEA HER
4,14,I480,GETS NONE SET YOUR COST SET EAT SET NEAR SET
4,14,I360,RUNS INTO YOUR COST TUBE OTHER SOFT ORDER SOFT TESTS TREES
4,14,I240,INTO INTO OUT SOME SHUT SET NEAR INTO GETS
4,14,I060,HEAR RONS CENTS TEA MUST ROSE STEP THAT SET NEAR WATER RONS OUTER
4,14,base,NOT OR ZONES COST YOUR COST TEA NOT COST OVER WATER TESTS
4,14,B060,WATERS ZONES OUR OUR ONCE OR OUR ORDER TAKES
4,14,B240,THESE RONS ROSE TIDES SET NEAR THAT SURE RONS COMES
4,14,B360,GETS CENTS TOO OUT SET SOFT SET SOFT TESTS SET
4,14,B480,OR HORSE RONS INTO OTHER OTHER WROTE RONS TEA ARE
4,14,B600,HER ROAST YOUR SITE TRAP WATER WROTE OPEN TREES
4,14,B720,HER SET YOUR SET THAT YOUR INTO SET SET ORDER WROTE
4,14,B840,HER SET COST INTO YET SET THAT COST RUNS SET
4,14,jumble,GETS RONS TOFU YOUR OUR FIRES OR OUR WATER OUR OR OR
4,15,I840,NOT ITS SIDES THESE SET
